nr.	cuiio	idno
2816	40075114	1003600121499
2817	40075887	1003600151780
2818	40075982	1003600156431
2819	40076332	1003600082662
2820	40076510	1003600085559
2821	40076970	1003600086213
2822	40076993	1003600086626
2823	40077722	1003600090382
2824	40077768	1003600087841
2825	40077923	1003600091378
2826	40077975	1003600090175
2827	40078265	1003600091769
2828	40078549	1003600093095
2829	40078845	1003600093590
2830	40078973	1003600093143
2831	40079141	1003600096074
2832	40079325	1003600096694
2833	40079448	1003600096926
2834	40079619	1003600097738
2835	40079632	1003600095860
2836	40079939	1003600096421
2837	40080173	1003600098595
2838	40080279	1003600099813
2839	40080285	1003600099857
2840	40080629	1003600099514
2841	40080641	1003600100906
2842	40080765	1003600101176
2843	40080931	1003600100629
2844	40080954	1003600102405
2845	40081043	1003600100559
2846	40081126	1003600103491
2847	40081439	1003600105196
2848	40081451	1003600104786
2849	40081474	1003600103701
2850	40081540	1003600105886
2851	40081853	1003606014650
2852	40081882	1003606014797
2853	40082522	1003611007911
2854	40082663	1003611009052
2855	40082887	1003602021515
2856	40083007	1003602027953
2857	40083195	1003607012929
2858	40084053	1003604011851
2859	40084426	1003602031941
2860	40085437	1003606150235
2861	40085710	1004607000286
2862	40086017	1003602035293
2863	40086038	1003602035433
2864	40086282	1003604011390
2865	40086313	1023604005230
2866	40086738	1003602035606
2867	40087086	1003600105163
2868	40087181	1003600104753
2869	40087212	1003600106104
2870	40087264	1003600104443
2871	40087407	1003600107651
2872	40087548	1003600107064
2873	40087672	1003600107499
2874	40087962	1003600107905
2875	40088128	1003600111225
2876	40088134	1003600110756
2877	40088430	1003600112314
2878	40088482	1003600111122
2879	40089056	1003600114617
2880	40089665	1003600117320
2881	40090214	1003600112680
2882	40090533	1003600120920
2883	40090728	1003600122566
2884	40090800	1003600122359
2885	40090964	1003600124320
2886	40091171	1003600126575
2887	40091277	1003600125969
2888	40091372	1003600124995
2889	40091389	1003600126966
2890	40091589	1003600126601
2891	40091805	1003600122887
2892	40091998	1003600130530
2893	40092160	1003600129820
2894	40092182	1003600126542
2895	40092348	1003600120218
2896	40092489	1003600130459
2897	40092727	1003600150587
2898	40092747	1003600150624
2899	40093299	1003600151285
2900	40093632	1003600136484
2901	40093678	1003600150934
2902	40093767	1003600151676
2903	40093773	1003600151805
2904	40093856	1003600154611
2905	40093885	1003600153429
2906	40094212	1003600155799
2907	40094554	1003600157922
2908	40094577	1003600159993
2909	40094637	1003600160027
2910	40094956	1003600162881
2911	40095625	1004601000033
2912	40095631	1004601000044
2913	40095909	1004600003680
2914	40096079	1004600004584
2915	40096091	1004600004643
2916	40096228	1004600004986
2917	40097216	1004601000376
2918	40097328	1004600008777
2919	40097630	1004600009361
2920	40097653	1004600009202
2921	40097707	1004600009947
2922	40097883	1003600160223
2923	40097920	1004600002096
2924	40098055	1005600003207
2925	40098569	1004600009291
2926	40098782	1003600153326
2927	40099149	1004600015928
2928	40099422	1004600019524
2929	40100183	1003602151049
2930	40100697	1003604150987
2931	40101082	1003605150700
2932	40101403	1004606001057
2933	40101426	1004606001183
2934	40101703	1003607150210
2935	40101768	1003607150508
2936	40101900	1003609150720
2937	40102176	1003611150390
2938	40102489	1003608150309
2939	40102986	1004605001278
2940	40103069	1004603000417
2941	40103342	1004607000530
2942	40103402	1004607000666
2943	40103448	1004607000714
2944	40103846	1004602001831
2945	40103980	1004606001585
2946	40104123	1004606002135
2947	40104376	1004604001260
2948	40104442	1004604001639
2949	40104494	1004604001662
2950	40104519	1004603001182
2951	40105217	1004602001886
2952	40105513	1004600009604
2953	40105565	1004600010945
2954	40105938	1004600011768
2955	40106518	1004600012927
2956	40106694	1004601000527
2957	40106719	1004601000549
2958	40106808	1004600013533
2959	40106814	1004600013599
2960	40107086	1004600014068
2961	40107506	1004600014943
2962	40107848	1004600015847
2963	40107920	1004600016095
2964	40108090	1004601000608
2965	40108434	1004600016671
2966	40108575	1004600017416
2967	40109020	1004601000723
2968	40109037	1004601000734
2969	40109054	1004601000767
2970	40109089	1004601000804
2971	40109095	1004601000790
2972	40109250	1004600018228
2973	40109899	1004600018435
2974	40110017	1004600020153
2975	40110141	1004601000929
2976	40110402	1004600020810
2977	40110744	1004600021828
2978	40110833	1004607001168
2979	40111229	1004602002241
2980	40111270	1004602002311
2981	40111652	1004607002464
2982	40111844	1004603002101
2983	40112217	1004602002953
2984	40112691	1003611006110
2985	40112944	1004604001684
2986	40113004	1004604002094
2987	40113702	1004608001486
2988	40113731	1004608001523
2989	40113748	1004608001545
2990	40113783	1004608001682
2991	40113990	1004602003536
2992	40121216	1004600023224
2993	40121280	1004600025077
2994	40123971	1004604002614
2995	40123994	1004604002588
2996	40124798	1004600047224
2997	40125266	1004601003137
2998	40125289	1004601003300
2999	40126142	1004600052585
3000	40126515	1004600022146
3001	40126544	1004600021839
3002	40126604	1004600020186
3003	40126768	1004601001007
3004	40126870	1004600022593
3005	40127070	1004600022962
3006	40127265	1004600023408
3007	40127590	1004600024221
3008	40127609	1004600024298
3009	40128000	1004600024841
3010	40128261	1004601001029
3011	40128454	1004600025594
3012	40128903	1004600026753
3013	40129241	1004600027440
3014	40129465	1004600027222
3015	40129525	1004600028229
3016	40129713	1004601001362
3017	40129904	1004600028883
3018	40130126	1004600029422
3019	40130282	1004600030062
3020	40130586	1004600030958
3021	40130741	1004600030914
3022	40131002	1004600030291
3023	40131019	1004600031944
3024	40131048	1004600032332
3025	40131166	1004600032413
3026	40131226	1004600032871
3027	40131290	1004600032974
3028	40131505	1004600033498
3029	40131516	1004600033410
3030	40131663	1004600033616
3031	40131717	1004600033627
3032	40132510	1004600035964
3033	40132639	1004600036237
3034	40133142	1004600037245
3035	40133395	1004600037728
3036	40133716	1004601002174
3037	40133931	1004600038150
3038	40133969	1004600038312
3039	40134093	1004600038884
3040	40134182	1004600039032
3041	40134331	1004600039467
3042	40134377	1004600039515
3043	40134383	1004600039490
3044	40134503	1004601002255
3045	40134687	1004600039869
3046	40134785	1004600039917
3047	40134791	1004600039906
3048	40134816	1004600039995
3049	40135230	1004601002266
3050	40135454	1004602004555
3051	40135497	1004602004577
3052	40135632	1004602004832
3053	40135709	1004602003835
3054	40135721	1004603003430
3055	40135856	1004603003658
3056	40136117	1004604003459
3057	40136608	1004609002310
3058	40136666	1004606003844
3059	40137097	1004607003933
3060	40137660	1004611003275
3061	40137743	1004611003459
3062	40137766	1004611003507
3063	40137996	1004608002047
3064	40138441	1004605003733
3065	40138903	1004602006456
3066	40138949	1004602006157
3067	40139653	1004607004217
3068	40140805	1004602006733
3069	40141012	1004600040812
3070	40141041	1004600041347
3071	40141101	1004600041521
3072	40141561	1004601002738
3073	40141609	1004601002783
3074	40141905	1004600042838
3075	40142170	1004600043156
3076	40142419	1004600043606
3077	40142709	1004600043950
3078	40142804	1004600044359
3079	40142827	1004600044418
3080	40143519	1004601002886
3081	40143809	1004600045806
3082	40144766	1004600047752
3083	40145375	1004600048461
3084	40145470	1004600048715
3085	40146133	1004600049424
3086	40146311	1004600050248
3087	40146430	1004600050558
3088	40146452	1004600050374
3089	40146512	1004600050651
3090	40146653	1004601003366
3091	40146825	1004600050879
3092	40147575	1004600052183
3093	40147991	1004600052655
3094	40148190	1004600052987
3095	40148221	1004600052921
3096	40148343	1004601003610
3097	40148451	1004600053009
3098	40148652	1004600053537
3099	40148920	1004600053847
3100	40149083	1004600054121
3101	40149290	1004600054350
3102	40149628	1004600054947
3103	40149676	1004600054615
3104	40150117	1004600055494
3105	40150330	1004600055542
3106	40150413	1004600055977
3107	40150525	1004600056284
3108	40150583	1004600056251
3109	40150904	1004600056572
3110	40151111	1004602006906
3111	40151447	1004611003770
3112	40152168	1004608002623
3113	40152694	1004605003629
3114	40153015	1004602007523
3115	40154291	1004602008243
3116	40154724	1004606005527
3117	40154769	1004606005619
3118	40154888	1004606005963
3119	40154925	1004602008287
3120	40155155	1004602008519
3121	40155161	1004602008520
3122	40155942	1004602008760
3123	40155994	1004602008852
3124	40156054	1004602009066
3125	40156686	1004600058392
3126	40156746	1004601004477
3127	40157199	1004600059850
3128	40157728	1004600066126
3129	40158063	1004600066986
3130	40158082	1004600067248
3131	40158357	1004600069116
3132	40158455	1004600073997
3133	40158975	1004600073975
3134	40159176	1005600001384
3135	40160624	1005600009737
3136	40160920	1005600008671
3137	40162014	1004600057247
3138	40162675	1004600058222
3139	40162787	1004601004330
3140	40163048	1004600058288
3141	40163210	1004600058853
3142	40163321	1004600058989
3143	40163893	1004600058912
3144	40163962	1004600059724
3145	40164007	1004600060124
3146	40164250	1004600060168
3147	40164303	1004600060401
3148	40164384	1004600061280
3149	40164444	1004600060467
3150	40164823	1004600061235
3151	40165159	1004601004787
3152	40165225	1004600061648
3153	40165277	1004600061899
3154	40165509	1004600062036
3155	40165662	1004600062601
3156	40166070	1004600063088
3157	40166302	1004600062737
3158	40166489	1004600063284
3159	40166992	1004602009332
3160	40167247	1004608002737
3161	40168086	1004607006668
3162	40168235	1004611004227
3163	40168347	1004611004179
3164	40168459	1004602009664
3165	40168927	1004603007542
3166	40169358	1004605006103
3167	40169513	1004605006608
3168	40169996	1005609000243
3169	40170752	1004600064904
3170	40170829	1004600064960
3171	40171148	1004600064638
3172	40171272	1004600064948
3173	40171326	1004600065059
3174	40171467	1004600065509
3175	40171579	1004600065750
3176	40172024	1004600066090
3177	40172283	1004600066632
3178	40172343	1004600066850
3179	40172662	1004600066975
3180	40172739	1004600066894
3181	40172917	1004600067190
3182	40173130	1004600068175
3183	40173638	1004600068795
3184	40173673	1004600068854
3185	40173874	1004600069150
3186	40173976	1004600069404
3187	40174000	1004600069507
3188	40174187	1004600069552
3189	40174218	1004600069769
3190	40174419	1004600070011
3191	40174827	1004600070745
3192	40175057	1004600070882
3193	40175138	1004600070479
3194	40175258	1004600071292
3195	40175583	1004611004825
3196	40175695	1004611005109
3197	40176460	1004602010374
3198	40176737	1004606006579
3199	40177004	1004604005844
3200	40177056	1004604005877
3201	40177062	1004604005888
3202	40178038	1005608000327
3203	40178587	1005602000587
3204	40179173	1005606000356
3205	40180696	1005606001168
3206	40180727	1005606001179
3207	40180972	1004600071775
3208	40181141	1004600072107
3209	40181388	1004600072303
3210	40181997	1004600073229
3211	40182100	1004600073632
3212	40182749	1004600074938
3213	40182815	1005600000055
3214	40182873	1005600000251
3215	40183016	1005600000550
3216	40183134	1005600000804
3217	40183499	1005600001878
3218	40183619	1005600001694
3219	40183677	1005600001823
3220	40183855	1005600002152
3221	40184197	1005600002635
3222	40185141	1005600004190
3223	40185334	1005600003425
3224	40185771	1005600005278
3225	40185802	1005600005706
3226	40185958	1005600006057
3227	40186204	1005600006736
3228	40186368	1005600007021
3229	40186747	1005600007076
3230	40187155	1005600006806
3231	40187362	1005600008338
3232	40187379	1005600008372
3233	40187824	1005600009036
3234	40188048	1005600009575
3235	40188663	1005600010540
3236	40189007	1005600011204
3237	40189065	1005600011352
3238	40189496	1005600012120
3239	40189527	1005600012153
3240	40189792	1005600012603
3241	40190105	1005600013138
3242	40190329	1005600013541
3243	40190476	1005600013910
3244	40191866	1005605000902
3245	40192890	1005604001304
3246	40192920	1005604001326
3247	40193084	1005604001784
3248	40193121	1005607000962
3249	40193552	1005605001574
3250	40194280	1005611002057
3251	40194994	1005602002341
3252	40195338	1005606001559
3253	40195350	1005606001593
3254	40195864	1005602002994
3255	40196102	1005602003500
3256	40196898	1005604002585
3257	40196941	1005604002703
3258	40197047	1005600015774
3259	40197320	1005600016416
3260	40197521	1005600016645
3261	40197550	1005600016737
3262	40197716	1005600017000
3263	40197722	1005600017011
3264	40198064	1005600017620
3265	40198118	1005600017723
3266	40198182	1005600017859
3267	40198199	1005600017882
3268	40198271	1005600018111
3269	40198437	1005600018432
3270	40198466	1005600018487
3271	40199017	1005600019185
3272	40199170	1005600019543
3273	40199365	1005600019705
3274	40199891	1005600020611
3275	40199951	1005600020714
3276	40200269	1005600021168
3277	40200482	1005600021559
3278	40200648	1005600021814
3279	40200654	1005600021803
3280	40200944	1005600022213
3281	40201151	1005600022486
3282	40201234	1005600022615
3283	40201562	1005600023036
3284	40202015	1005600023597
3285	40202372	1005600024192
3286	40202446	1005600015718
3287	40202529	1005600016494
3288	40203055	1005600019093
3289	40203109	1005600020231
3290	40203670	1005600025627
3291	40205096	1005600033831
3292	40205350	1005600034713
3293	40205798	1005600037297
3294	40206622	1005600043511
3295	40206674	1005600043452
3296	40207076	1005600047461
3297	40207337	1005600048963
3298	40207372	1005600049513
3299	40207490	1005600050256
3300	40207596	1005600051172
3301	40208101	1005602003681
3302	40208348	1005603003828
3303	40208377	1005603003976
3304	40208986	1005611002655
3305	40209247	1005602004080
3306	40209425	1005607002047
3307	40209448	1005607002069
3308	40209655	1005606002567
3309	40209974	1005605002766
3310	40210871	1005611002758
3311	40211250	1005608001232
3312	40211282	1005608001265
3313	40211497	1005609002410
3314	40211764	1005606003070
3315	40212092	1005602004688
3316	40213160	1005603005121
3317	40218341	1005600024745
3318	40218430	1005600024859
3319	40218465	1005600024893
3320	40218737	1005600025214
3321	40219174	1005600025867
3322	40219381	1005600026174
3323	40219665	1005600026613
3324	40220125	1005600027274
3325	40220154	1005600027300
3326	40220160	1005600027344
3327	40220740	1005600028271
3328	40221372	1005600029382
3329	40222182	1005600031354
3330	40222377	1005600030885
3331	40222383	1005600030896
3332	40222414	1005600030922
3333	40222443	1005600030955
3334	40222673	1005600031398
3335	40223000	1005600032270
3336	40223342	1005600032443
3337	40223454	1005600032591
3338	40223520	1005600032694
3339	40223661	1005600032915
3340	40223738	1005600033004
3341	40224063	1005600033554
3342	40224074	1005600033565
3343	40224399	1005600033897
3344	40224844	1005605003257
3345	40225186	1005602005076
3346	40225200	1005602005308
3347	40225341	1005602005755
